,Area,fips,Value
2980,New York (Nonmetropolitan Portion),36037,105.8201058
2981,New York (Nonmetropolitan Portion),36039,105.8201058
2982,New York (Nonmetropolitan Portion),36041,105.8201058
2986,New York (Nonmetropolitan Portion),36049,105.8201058
2990,New York (Nonmetropolitan Portion),36057,105.8201058
3000,New York (Nonmetropolitan Portion),36077,105.8201058
3006,New York (Nonmetropolitan Portion),36089,105.8201058
3010,New York (Nonmetropolitan Portion),36097,105.8201058
3011,New York (Nonmetropolitan Portion),36099,105.8201058
3012,New York (Nonmetropolitan Portion),36101,105.8201058
3014,New York (Nonmetropolitan Portion),36105,105.8201058
3022,New York (Nonmetropolitan Portion),36121,105.8201058
3027,New York (Nonmetropolitan Portion),36003,105.8201058
3030,North Carolina (Nonmetropolitan Portion),37005,116.8224299
3031,North Carolina (Nonmetropolitan Portion),37007,116.8224299
3038,North Carolina (Nonmetropolitan Portion),37029,116.8224299
3039,North Carolina (Nonmetropolitan Portion),37031,116.8224299
3040,North Carolina (Nonmetropolitan Portion),37033,116.8224299
3041,North Carolina (Nonmetropolitan Portion),37009,116.8224299
3042,North Carolina (Nonmetropolitan Portion),37011,116.8224299
3043,North Carolina (Nonmetropolitan Portion),37013,116.8224299
3044,North Carolina (Nonmetropolitan Portion),37015,116.8224299
3045,North Carolina (Nonmetropolitan Portion),37017,116.8224299
3046,North Carolina (Nonmetropolitan Portion),37045,116.8224299
3047,North Carolina (Nonmetropolitan Portion),37047,116.8224299
3051,North Carolina (Nonmetropolitan Portion),37055,116.8224299
3054,North Carolina (Nonmetropolitan Portion),37061,116.8224299
3061,North Carolina (Nonmetropolitan Portion),37075,116.8224299
3062,North Carolina (Nonmetropolitan Portion),37077,116.8224299
3063,North Carolina (Nonmetropolitan Portion),37079,116.8224299
3065,North Carolina (Nonmetropolitan Portion),37083,116.8224299
3066,North Carolina (Nonmetropolitan Portion),37085,116.8224299
3069,North Carolina (Nonmetropolitan Portion),37091,116.8224299
3071,North Carolina (Nonmetropolitan Portion),37095,116.8224299
3073,North Carolina (Nonmetropolitan Portion),37099,116.8224299
3076,North Carolina (Nonmetropolitan Portion),37105,116.8224299
3077,North Carolina (Nonmetropolitan Portion),37107,116.8224299
3079,North Carolina (Nonmetropolitan Portion),37111,116.8224299
3080,North Carolina (Nonmetropolitan Portion),37113,116.8224299
3083,North Carolina (Nonmetropolitan Portion),37039,116.8224299
3084,North Carolina (Nonmetropolitan Portion),37041,116.8224299
3085,North Carolina (Nonmetropolitan Portion),37043,116.8224299
3086,North Carolina (Nonmetropolitan Portion),37125,116.8224299
3089,North Carolina (Nonmetropolitan Portion),37131,116.8224299
3093,North Carolina (Nonmetropolitan Portion),37139,116.8224299
3095,North Carolina (Nonmetropolitan Portion),37143,116.8224299
3098,North Carolina (Nonmetropolitan Portion),37149,116.8224299
3100,North Carolina (Nonmetropolitan Portion),37153,116.8224299
3101,North Carolina (Nonmetropolitan Portion),37155,116.8224299
3104,North Carolina (Nonmetropolitan Portion),37161,116.8224299
3105,North Carolina (Nonmetropolitan Portion),37163,116.8224299
3106,North Carolina (Nonmetropolitan Portion),37165,116.8224299
3107,North Carolina (Nonmetropolitan Portion),37167,116.8224299
3109,North Carolina (Nonmetropolitan Portion),37171,116.8224299
3110,North Carolina (Nonmetropolitan Portion),37173,116.8224299
3111,North Carolina (Nonmetropolitan Portion),37175,116.8224299
3112,North Carolina (Nonmetropolitan Portion),37177,116.8224299
3114,North Carolina (Nonmetropolitan Portion),37181,116.8224299
3116,North Carolina (Nonmetropolitan Portion),37185,116.8224299
3117,North Carolina (Nonmetropolitan Portion),37187,116.8224299
3118,North Carolina (Nonmetropolitan Portion),37189,116.8224299
3120,North Carolina (Nonmetropolitan Portion),37193,116.8224299
3121,North Carolina (Nonmetropolitan Portion),37195,116.8224299
3123,North Carolina (Nonmetropolitan Portion),37199,116.8224299
3124,North Carolina (Nonmetropolitan Portion),37117,116.8224299
3126,North Carolina (Nonmetropolitan Portion),37121,116.8224299
3127,North Carolina (Nonmetropolitan Portion),37123,116.8224299
3129,North Dakota (Nonmetropolitan Portion),38009,109.8901099
3130,North Dakota (Nonmetropolitan Portion),38013,109.8901099
3133,North Dakota (Nonmetropolitan Portion),38011,109.8901099
3134,North Dakota (Nonmetropolitan Portion),38021,109.8901099
3135,North Dakota (Nonmetropolitan Portion),38023,109.8901099
3136,North Dakota (Nonmetropolitan Portion),38025,109.8901099
3137,North Dakota (Nonmetropolitan Portion),38019,109.8901099
3138,North Dakota (Nonmetropolitan Portion),38029,109.8901099
3139,North Dakota (Nonmetropolitan Portion),38031,109.8901099
3140,North Dakota (Nonmetropolitan Portion),38033,109.8901099
3142,North Dakota (Nonmetropolitan Portion),38037,109.8901099
3143,North Dakota (Nonmetropolitan Portion),38039,109.8901099
3144,North Dakota (Nonmetropolitan Portion),38041,109.8901099
3145,North Dakota (Nonmetropolitan Portion),38043,109.8901099
3146,North Dakota (Nonmetropolitan Portion),38045,109.8901099
3147,North Dakota (Nonmetropolitan Portion),38047,109.8901099
3148,North Dakota (Nonmetropolitan Portion),38049,109.8901099
3149,North Dakota (Nonmetropolitan Portion),38051,109.8901099
3150,North Dakota (Nonmetropolitan Portion),38027,109.8901099
3151,North Dakota (Nonmetropolitan Portion),38055,109.8901099
3152,North Dakota (Nonmetropolitan Portion),38057,109.8901099
3154,North Dakota (Nonmetropolitan Portion),38061,109.8901099
3155,North Dakota (Nonmetropolitan Portion),38063,109.8901099
3157,North Dakota (Nonmetropolitan Portion),38067,109.8901099
3158,North Dakota (Nonmetropolitan Portion),38069,109.8901099
3159,North Dakota (Nonmetropolitan Portion),38071,109.8901099
3160,North Dakota (Nonmetropolitan Portion),38073,109.8901099
3161,North Dakota (Nonmetropolitan Portion),38075,109.8901099
3162,North Dakota (Nonmetropolitan Portion),38077,109.8901099
3163,North Dakota (Nonmetropolitan Portion),38053,109.8901099
3164,North Dakota (Nonmetropolitan Portion),38001,109.8901099
3165,North Dakota (Nonmetropolitan Portion),38003,109.8901099
3166,North Dakota (Nonmetropolitan Portion),38005,109.8901099
3167,North Dakota (Nonmetropolitan Portion),38007,109.8901099
3168,North Dakota (Nonmetropolitan Portion),38089,109.8901099
3169,North Dakota (Nonmetropolitan Portion),38091,109.8901099
3170,North Dakota (Nonmetropolitan Portion),38093,109.8901099
3171,North Dakota (Nonmetropolitan Portion),38095,109.8901099
3172,North Dakota (Nonmetropolitan Portion),38097,109.8901099
3173,North Dakota (Nonmetropolitan Portion),38099,109.8901099
3174,North Dakota (Nonmetropolitan Portion),38101,109.8901099
3175,North Dakota (Nonmetropolitan Portion),38103,109.8901099
3176,North Dakota (Nonmetropolitan Portion),38105,109.8901099
3177,North Dakota (Nonmetropolitan Portion),38079,109.8901099
3178,North Dakota (Nonmetropolitan Portion),38081,109.8901099
3179,North Dakota (Nonmetropolitan Portion),38083,109.8901099
3181,North Dakota (Nonmetropolitan Portion),38087,109.8901099
3182,Ohio (Nonmetropolitan Portion),39011,117.6470588
3187,Ohio (Nonmetropolitan Portion),39021,117.6470588
3190,Ohio (Nonmetropolitan Portion),39001,117.6470588
3192,Ohio (Nonmetropolitan Portion),39005,117.6470588
3193,Ohio (Nonmetropolitan Portion),39007,117.6470588
3194,Ohio (Nonmetropolitan Portion),39009,117.6470588
3195,Ohio (Nonmetropolitan Portion),39037,117.6470588
3196,Ohio (Nonmetropolitan Portion),39039,117.6470588
3198,Ohio (Nonmetropolitan Portion),39043,117.6470588
3200,Ohio (Nonmetropolitan Portion),39047,117.6470588
3203,Ohio (Nonmetropolitan Portion),39027,117.6470588
3204,Ohio (Nonmetropolitan Portion),39029,117.6470588
3205,Ohio (Nonmetropolitan Portion),39031,117.6470588
3206,Ohio (Nonmetropolitan Portion),39033,117.6470588
3208,Ohio (Nonmetropolitan Portion),39063,117.6470588
3209,Ohio (Nonmetropolitan Portion),39065,117.6470588
3210,Ohio (Nonmetropolitan Portion),39067,117.6470588
3211,Ohio (Nonmetropolitan Portion),39069,117.6470588
3212,Ohio (Nonmetropolitan Portion),39071,117.6470588
3214,Ohio (Nonmetropolitan Portion),39075,117.6470588
3215,Ohio (Nonmetropolitan Portion),39077,117.6470588
3216,Ohio (Nonmetropolitan Portion),39079,117.6470588
3218,Ohio (Nonmetropolitan Portion),39083,117.6470588
3222,Ohio (Nonmetropolitan Portion),39091,117.6470588
3227,Ohio (Nonmetropolitan Portion),39101,117.6470588
3229,Ohio (Nonmetropolitan Portion),39105,117.6470588
3230,Ohio (Nonmetropolitan Portion),39107,117.6470588
3232,Ohio (Nonmetropolitan Portion),39111,117.6470588
3234,Ohio (Nonmetropolitan Portion),39115,117.6470588
3236,Ohio (Nonmetropolitan Portion),39119,117.6470588
3237,Ohio (Nonmetropolitan Portion),39121,117.6470588
3238,Ohio (Nonmetropolitan Portion),39123,117.6470588
3239,Ohio (Nonmetropolitan Portion),39125,117.6470588
3242,Ohio (Nonmetropolitan Portion),39131,117.6470588
3244,Ohio (Nonmetropolitan Portion),39135,117.6470588
3245,Ohio (Nonmetropolitan Portion),39137,117.6470588
3247,Ohio (Nonmetropolitan Portion),39141,117.6470588
3248,Ohio (Nonmetropolitan Portion),39143,117.6470588
3249,Ohio (Nonmetropolitan Portion),39145,117.6470588
3250,Ohio (Nonmetropolitan Portion),39147,117.6470588
3251,Ohio (Nonmetropolitan Portion),39149,117.6470588
3255,Ohio (Nonmetropolitan Portion),39157,117.6470588
3257,Ohio (Nonmetropolitan Portion),39161,117.6470588
3258,Ohio (Nonmetropolitan Portion),39163,117.6470588
3260,Ohio (Nonmetropolitan Portion),39167,117.6470588
3261,Ohio (Nonmetropolitan Portion),39169,117.6470588
3262,Ohio (Nonmetropolitan Portion),39171,117.6470588
3264,Ohio (Nonmetropolitan Portion),39175,117.6470588
3266,Ohio (Nonmetropolitan Portion),39059,117.6470588
3267,Ohio (Nonmetropolitan Portion),39053,117.6470588
3270,Oklahoma (Nonmetropolitan Portion),40001,115.3402537
3271,Oklahoma (Nonmetropolitan Portion),40003,115.3402537
3272,Oklahoma (Nonmetropolitan Portion),40007,115.3402537
3273,Oklahoma (Nonmetropolitan Portion),40009,115.3402537
3274,Oklahoma (Nonmetropolitan Portion),40011,115.3402537
3275,Oklahoma (Nonmetropolitan Portion),40005,115.3402537
3276,Oklahoma (Nonmetropolitan Portion),40023,115.3402537
3277,Oklahoma (Nonmetropolitan Portion),40025,115.3402537
3279,Oklahoma (Nonmetropolitan Portion),40029,115.3402537
3282,Oklahoma (Nonmetropolitan Portion),40035,115.3402537
3284,Oklahoma (Nonmetropolitan Portion),40013,115.3402537
3285,Oklahoma (Nonmetropolitan Portion),40015,115.3402537
3287,Oklahoma (Nonmetropolitan Portion),40019,115.3402537
3288,Oklahoma (Nonmetropolitan Portion),40021,115.3402537
3289,Oklahoma (Nonmetropolitan Portion),40049,115.3402537
3291,Oklahoma (Nonmetropolitan Portion),40053,115.3402537
3292,Oklahoma (Nonmetropolitan Portion),40055,115.3402537
3293,Oklahoma (Nonmetropolitan Portion),40057,115.3402537
3294,Oklahoma (Nonmetropolitan Portion),40059,115.3402537
3295,Oklahoma (Nonmetropolitan Portion),40061,115.3402537
3296,Oklahoma (Nonmetropolitan Portion),40063,115.3402537
3297,Oklahoma (Nonmetropolitan Portion),40065,115.3402537
3298,Oklahoma (Nonmetropolitan Portion),40067,115.3402537
3299,Oklahoma (Nonmetropolitan Portion),40069,115.3402537
3300,Oklahoma (Nonmetropolitan Portion),40071,115.3402537
3301,Oklahoma (Nonmetropolitan Portion),40073,115.3402537
3302,Oklahoma (Nonmetropolitan Portion),40075,115.3402537
3303,Oklahoma (Nonmetropolitan Portion),40077,115.3402537
3307,Oklahoma (Nonmetropolitan Portion),40085,115.3402537
3309,Oklahoma (Nonmetropolitan Portion),40089,115.3402537
3310,Oklahoma (Nonmetropolitan Portion),40091,115.3402537
3311,Oklahoma (Nonmetropolitan Portion),40093,115.3402537
3312,Oklahoma (Nonmetropolitan Portion),40095,115.3402537
3313,Oklahoma (Nonmetropolitan Portion),40097,115.3402537
3314,Oklahoma (Nonmetropolitan Portion),40099,115.3402537
3315,Oklahoma (Nonmetropolitan Portion),40101,115.3402537
3316,Oklahoma (Nonmetropolitan Portion),40103,115.3402537
3317,Oklahoma (Nonmetropolitan Portion),40105,115.3402537
3318,Oklahoma (Nonmetropolitan Portion),40107,115.3402537
3322,Oklahoma (Nonmetropolitan Portion),40115,115.3402537
3324,Oklahoma (Nonmetropolitan Portion),40039,115.3402537
3325,Oklahoma (Nonmetropolitan Portion),40041,115.3402537
3326,Oklahoma (Nonmetropolitan Portion),40043,115.3402537
3327,Oklahoma (Nonmetropolitan Portion),40045,115.3402537
3329,Oklahoma (Nonmetropolitan Portion),40129,115.3402537
3331,Oklahoma (Nonmetropolitan Portion),40133,115.3402537
3333,Oklahoma (Nonmetropolitan Portion),40137,115.3402537
3334,Oklahoma (Nonmetropolitan Portion),40139,115.3402537
3335,Oklahoma (Nonmetropolitan Portion),40141,115.3402537
3338,Oklahoma (Nonmetropolitan Portion),40147,115.3402537
3339,Oklahoma (Nonmetropolitan Portion),40149,115.3402537
3340,Oklahoma (Nonmetropolitan Portion),40151,115.3402537
3341,Oklahoma (Nonmetropolitan Portion),40153,115.3402537
3342,Oklahoma (Nonmetropolitan Portion),40125,115.3402537
3343,Oklahoma (Nonmetropolitan Portion),40127,115.3402537
3344,Oklahoma (Nonmetropolitan Portion),40119,115.3402537
3345,Oklahoma (Nonmetropolitan Portion),40121,115.3402537
3346,Oklahoma (Nonmetropolitan Portion),40123,115.3402537
3347,Oregon (Nonmetropolitan Portion),41011,108.4598698
3349,Oregon (Nonmetropolitan Portion),41007,108.4598698
3351,Oregon (Nonmetropolitan Portion),41019,108.4598698
3352,Oregon (Nonmetropolitan Portion),41013,108.4598698
3353,Oregon (Nonmetropolitan Portion),41015,108.4598698
3355,Oregon (Nonmetropolitan Portion),41001,108.4598698
3357,Oregon (Nonmetropolitan Portion),41031,108.4598698
3359,Oregon (Nonmetropolitan Portion),41035,108.4598698
3360,Oregon (Nonmetropolitan Portion),41037,108.4598698
3362,Oregon (Nonmetropolitan Portion),41041,108.4598698
3364,Oregon (Nonmetropolitan Portion),41045,108.4598698
3365,Oregon (Nonmetropolitan Portion),41021,108.4598698
3366,Oregon (Nonmetropolitan Portion),41023,108.4598698
3367,Oregon (Nonmetropolitan Portion),41025,108.4598698
3368,Oregon (Nonmetropolitan Portion),41027,108.4598698
3370,Oregon (Nonmetropolitan Portion),41057,108.4598698
3371,Oregon (Nonmetropolitan Portion),41059,108.4598698
3372,Oregon (Nonmetropolitan Portion),41061,108.4598698
3373,Oregon (Nonmetropolitan Portion),41063,108.4598698
3374,Oregon (Nonmetropolitan Portion),41065,108.4598698
3376,Oregon (Nonmetropolitan Portion),41069,108.4598698
3380,Oregon (Nonmetropolitan Portion),41049,108.4598698
3382,Oregon (Nonmetropolitan Portion),41055,108.4598698
3385,Pennsylvania (Nonmetropolitan Portion),42015,110.0110011
3389,Pennsylvania (Nonmetropolitan Portion),42023,110.0110011
3395,Pennsylvania (Nonmetropolitan Portion),42009,110.0110011
3397,Pennsylvania (Nonmetropolitan Portion),42039,110.0110011
3401,Pennsylvania (Nonmetropolitan Portion),42047,110.0110011
3404,Pennsylvania (Nonmetropolitan Portion),42053,110.0110011
3406,Pennsylvania (Nonmetropolitan Portion),42031,110.0110011
3407,Pennsylvania (Nonmetropolitan Portion),42033,110.0110011
3408,Pennsylvania (Nonmetropolitan Portion),42035,110.0110011
3410,Pennsylvania (Nonmetropolitan Portion),42065,110.0110011
3411,Pennsylvania (Nonmetropolitan Portion),42067,110.0110011
3414,Pennsylvania (Nonmetropolitan Portion),42073,110.0110011
3419,Pennsylvania (Nonmetropolitan Portion),42083,110.0110011
3421,Pennsylvania (Nonmetropolitan Portion),42087,110.0110011
3426,Pennsylvania (Nonmetropolitan Portion),42097,110.0110011
3430,Pennsylvania (Nonmetropolitan Portion),42105,110.0110011
3431,Pennsylvania (Nonmetropolitan Portion),42107,110.0110011
3432,Pennsylvania (Nonmetropolitan Portion),42109,110.0110011
3433,Pennsylvania (Nonmetropolitan Portion),42111,110.0110011
3434,Pennsylvania (Nonmetropolitan Portion),42113,110.0110011
3435,Pennsylvania (Nonmetropolitan Portion),42115,110.0110011
3436,Pennsylvania (Nonmetropolitan Portion),42117,110.0110011
3437,Pennsylvania (Nonmetropolitan Portion),42119,110.0110011
3438,Pennsylvania (Nonmetropolitan Portion),42121,110.0110011
3439,Pennsylvania (Nonmetropolitan Portion),42123,110.0110011
3441,Pennsylvania (Nonmetropolitan Portion),42127,110.0110011
3446,Pennsylvania (Nonmetropolitan Portion),42057,110.0110011
3447,Pennsylvania (Nonmetropolitan Portion),42059,110.0110011
3448,Pennsylvania (Nonmetropolitan Portion),42061,110.0110011
3449,Pennsylvania (Nonmetropolitan Portion),42063,110.0110011
3450,South Carolina (Nonmetropolitan Portion),45001,121.6545012
3452,South Carolina (Nonmetropolitan Portion),45005,121.6545012
3454,South Carolina (Nonmetropolitan Portion),45009,121.6545012
3455,South Carolina (Nonmetropolitan Portion),45011,121.6545012
3460,South Carolina (Nonmetropolitan Portion),45021,121.6545012
3462,South Carolina (Nonmetropolitan Portion),45025,121.6545012
3463,South Carolina (Nonmetropolitan Portion),45027,121.6545012
3464,South Carolina (Nonmetropolitan Portion),45029,121.6545012
3466,South Carolina (Nonmetropolitan Portion),45033,121.6545012
3471,South Carolina (Nonmetropolitan Portion),45043,121.6545012
3473,South Carolina (Nonmetropolitan Portion),45047,121.6545012
3474,South Carolina (Nonmetropolitan Portion),45049,121.6545012
3480,South Carolina (Nonmetropolitan Portion),45061,121.6545012
3482,South Carolina (Nonmetropolitan Portion),45065,121.6545012
3483,South Carolina (Nonmetropolitan Portion),45067,121.6545012
3484,South Carolina (Nonmetropolitan Portion),45069,121.6545012
3485,South Carolina (Nonmetropolitan Portion),45071,121.6545012
3486,South Carolina (Nonmetropolitan Portion),45073,121.6545012
3487,South Carolina (Nonmetropolitan Portion),45075,121.6545012
3494,South Carolina (Nonmetropolitan Portion),45089,121.6545012
3496,South Dakota (Nonmetropolitan Portion),46003,118.2033097
3497,South Dakota (Nonmetropolitan Portion),46005,118.2033097
3498,South Dakota (Nonmetropolitan Portion),46007,118.2033097
3499,South Dakota (Nonmetropolitan Portion),46009,118.2033097
3500,South Dakota (Nonmetropolitan Portion),46011,118.2033097
3501,South Dakota (Nonmetropolitan Portion),46013,118.2033097
3502,South Dakota (Nonmetropolitan Portion),46015,118.2033097
3503,South Dakota (Nonmetropolitan Portion),46017,118.2033097
3504,South Dakota (Nonmetropolitan Portion),46019,118.2033097
3505,South Dakota (Nonmetropolitan Portion),46021,118.2033097
3506,South Dakota (Nonmetropolitan Portion),46023,118.2033097
3507,South Dakota (Nonmetropolitan Portion),46025,118.2033097
3508,South Dakota (Nonmetropolitan Portion),46027,118.2033097
3509,South Dakota (Nonmetropolitan Portion),46029,118.2033097
3510,South Dakota (Nonmetropolitan Portion),46031,118.2033097
3512,South Dakota (Nonmetropolitan Portion),46035,118.2033097
3513,South Dakota (Nonmetropolitan Portion),46037,118.2033097
3514,South Dakota (Nonmetropolitan Portion),46039,118.2033097
3515,South Dakota (Nonmetropolitan Portion),46041,118.2033097
3516,South Dakota (Nonmetropolitan Portion),46043,118.2033097
3517,South Dakota (Nonmetropolitan Portion),46045,118.2033097
3518,South Dakota (Nonmetropolitan Portion),46047,118.2033097
3519,South Dakota (Nonmetropolitan Portion),46049,118.2033097
3520,South Dakota (Nonmetropolitan Portion),46051,118.2033097
3521,South Dakota (Nonmetropolitan Portion),46053,118.2033097
3522,South Dakota (Nonmetropolitan Portion),46055,118.2033097
3523,South Dakota (Nonmetropolitan Portion),46057,118.2033097
3524,South Dakota (Nonmetropolitan Portion),46059,118.2033097
3525,South Dakota (Nonmetropolitan Portion),46061,118.2033097
3526,South Dakota (Nonmetropolitan Portion),46063,118.2033097
3527,South Dakota (Nonmetropolitan Portion),46065,118.2033097
3528,South Dakota (Nonmetropolitan Portion),46067,118.2033097
3529,South Dakota (Nonmetropolitan Portion),46069,118.2033097
3530,South Dakota (Nonmetropolitan Portion),46071,118.2033097
3531,South Dakota (Nonmetropolitan Portion),46073,118.2033097
3532,South Dakota (Nonmetropolitan Portion),46075,118.2033097
3533,South Dakota (Nonmetropolitan Portion),46077,118.2033097
3534,South Dakota (Nonmetropolitan Portion),46079,118.2033097
3535,South Dakota (Nonmetropolitan Portion),46081,118.2033097
3537,South Dakota (Nonmetropolitan Portion),46085,118.2033097
3539,South Dakota (Nonmetropolitan Portion),46089,118.2033097
3540,South Dakota (Nonmetropolitan Portion),46091,118.2033097
3542,South Dakota (Nonmetropolitan Portion),46095,118.2033097
3543,South Dakota (Nonmetropolitan Portion),46097,118.2033097
3545,South Dakota (Nonmetropolitan Portion),46101,118.2033097
3547,South Dakota (Nonmetropolitan Portion),46105,118.2033097
3548,South Dakota (Nonmetropolitan Portion),46107,118.2033097
3549,South Dakota (Nonmetropolitan Portion),46109,118.2033097
3550,South Dakota (Nonmetropolitan Portion),46111,118.2033097
3551,South Dakota (Nonmetropolitan Portion),46113,118.2033097
3552,South Dakota (Nonmetropolitan Portion),46115,118.2033097
3553,South Dakota (Nonmetropolitan Portion),46117,118.2033097
3554,South Dakota (Nonmetropolitan Portion),46119,118.2033097
3555,South Dakota (Nonmetropolitan Portion),46121,118.2033097
3556,South Dakota (Nonmetropolitan Portion),46123,118.2033097
3559,South Dakota (Nonmetropolitan Portion),46129,118.2033097
3560,South Dakota (Nonmetropolitan Portion),46135,118.2033097
3561,South Dakota (Nonmetropolitan Portion),46137,118.2033097
3563,Tennessee (Nonmetropolitan Portion),47003,118.4834123
3564,Tennessee (Nonmetropolitan Portion),47005,118.4834123
3565,Tennessee (Nonmetropolitan Portion),47007,118.4834123
3570,Tennessee (Nonmetropolitan Portion),47017,118.4834123
3574,Tennessee (Nonmetropolitan Portion),47025,118.4834123
3575,Tennessee (Nonmetropolitan Portion),47027,118.4834123
3576,Tennessee (Nonmetropolitan Portion),47029,118.4834123
3577,Tennessee (Nonmetropolitan Portion),47031,118.4834123
3579,Tennessee (Nonmetropolitan Portion),47035,118.4834123
3581,Tennessee (Nonmetropolitan Portion),47039,118.4834123
3582,Tennessee (Nonmetropolitan Portion),47041,118.4834123
3584,Tennessee (Nonmetropolitan Portion),47045,118.4834123
3586,Tennessee (Nonmetropolitan Portion),47049,118.4834123
3587,Tennessee (Nonmetropolitan Portion),47051,118.4834123
3588,Tennessee (Nonmetropolitan Portion),47053,118.4834123
3589,Tennessee (Nonmetropolitan Portion),47055,118.4834123
3591,Tennessee (Nonmetropolitan Portion),47059,118.4834123
3592,Tennessee (Nonmetropolitan Portion),47061,118.4834123
3595,Tennessee (Nonmetropolitan Portion),47067,118.4834123
3596,Tennessee (Nonmetropolitan Portion),47069,118.4834123
3597,Tennessee (Nonmetropolitan Portion),47071,118.4834123
3599,Tennessee (Nonmetropolitan Portion),47075,118.4834123
3600,Tennessee (Nonmetropolitan Portion),47077,118.4834123
3601,Tennessee (Nonmetropolitan Portion),47079,118.4834123
3603,Tennessee (Nonmetropolitan Portion),47083,118.4834123
3604,Tennessee (Nonmetropolitan Portion),47085,118.4834123
3605,Tennessee (Nonmetropolitan Portion),47087,118.4834123
3607,Tennessee (Nonmetropolitan Portion),47091,118.4834123
3609,Tennessee (Nonmetropolitan Portion),47095,118.4834123
3610,Tennessee (Nonmetropolitan Portion),47097,118.4834123
3611,Tennessee (Nonmetropolitan Portion),47099,118.4834123
3612,Tennessee (Nonmetropolitan Portion),47101,118.4834123
3613,Tennessee (Nonmetropolitan Portion),47103,118.4834123
3615,Tennessee (Nonmetropolitan Portion),47107,118.4834123
3616,Tennessee (Nonmetropolitan Portion),47109,118.4834123
3620,Tennessee (Nonmetropolitan Portion),47117,118.4834123
3622,Tennessee (Nonmetropolitan Portion),47121,118.4834123
3623,Tennessee (Nonmetropolitan Portion),47123,118.4834123
3625,Tennessee (Nonmetropolitan Portion),47127,118.4834123
3627,Tennessee (Nonmetropolitan Portion),47131,118.4834123
3628,Tennessee (Nonmetropolitan Portion),47133,118.4834123
3629,Tennessee (Nonmetropolitan Portion),47135,118.4834123
3630,Tennessee (Nonmetropolitan Portion),47137,118.4834123
3632,Tennessee (Nonmetropolitan Portion),47141,118.4834123
3633,Tennessee (Nonmetropolitan Portion),47143,118.4834123
3637,Tennessee (Nonmetropolitan Portion),47151,118.4834123
3639,Tennessee (Nonmetropolitan Portion),47155,118.4834123
3642,Tennessee (Nonmetropolitan Portion),47161,118.4834123
3649,Tennessee (Nonmetropolitan Portion),47175,118.4834123
3650,Tennessee (Nonmetropolitan Portion),47177,118.4834123
3652,Tennessee (Nonmetropolitan Portion),47181,118.4834123
3653,Tennessee (Nonmetropolitan Portion),47183,118.4834123
3654,Tennessee (Nonmetropolitan Portion),47185,118.4834123
3657,Texas (Nonmetropolitan Portion),48001,113.3786848
3658,Texas (Nonmetropolitan Portion),48003,113.3786848
3659,Texas (Nonmetropolitan Portion),48005,113.3786848
3665,Texas (Nonmetropolitan Portion),48017,113.3786848
3668,Texas (Nonmetropolitan Portion),48023,113.3786848
3669,Texas (Nonmetropolitan Portion),48025,113.3786848
3672,Texas (Nonmetropolitan Portion),48031,113.3786848
3673,Texas (Nonmetropolitan Portion),48033,113.3786848
3674,Texas (Nonmetropolitan Portion),48035,113.3786848
3678,Texas (Nonmetropolitan Portion),48043,113.3786848
3679,Texas (Nonmetropolitan Portion),48045,113.3786848
3680,Texas (Nonmetropolitan Portion),48047,113.3786848
3681,Texas (Nonmetropolitan Portion),48049,113.3786848
3683,Texas (Nonmetropolitan Portion),48053,113.3786848
3685,Texas (Nonmetropolitan Portion),48057,113.3786848
3688,Texas (Nonmetropolitan Portion),48063,113.3786848
3690,Texas (Nonmetropolitan Portion),48067,113.3786848
3691,Texas (Nonmetropolitan Portion),48069,113.3786848
3693,Texas (Nonmetropolitan Portion),48073,113.3786848
3694,Texas (Nonmetropolitan Portion),48075,113.3786848
3696,Texas (Nonmetropolitan Portion),48079,113.3786848
3697,Texas (Nonmetropolitan Portion),48081,113.3786848
3698,Texas (Nonmetropolitan Portion),48083,113.3786848
3700,Texas (Nonmetropolitan Portion),48087,113.3786848
3701,Texas (Nonmetropolitan Portion),48089,113.3786848
3703,Texas (Nonmetropolitan Portion),48093,113.3786848
3704,Texas (Nonmetropolitan Portion),48095,113.3786848
3705,Texas (Nonmetropolitan Portion),48097,113.3786848
3707,Texas (Nonmetropolitan Portion),48101,113.3786848
3708,Texas (Nonmetropolitan Portion),48103,113.3786848
3709,Texas (Nonmetropolitan Portion),48105,113.3786848
3711,Texas (Nonmetropolitan Portion),48109,113.3786848
3712,Texas (Nonmetropolitan Portion),48111,113.3786848
3714,Texas (Nonmetropolitan Portion),48115,113.3786848
3715,Texas (Nonmetropolitan Portion),48117,113.3786848
3716,Texas (Nonmetropolitan Portion),48119,113.3786848
3718,Texas (Nonmetropolitan Portion),48123,113.3786848
3719,Texas (Nonmetropolitan Portion),48125,113.3786848
3720,Texas (Nonmetropolitan Portion),48127,113.3786848
3721,Texas (Nonmetropolitan Portion),48129,113.3786848
3722,Texas (Nonmetropolitan Portion),48131,113.3786848
3723,Texas (Nonmetropolitan Portion),48133,113.3786848
3725,Texas (Nonmetropolitan Portion),48137,113.3786848
3728,Texas (Nonmetropolitan Portion),48143,113.3786848
3730,Texas (Nonmetropolitan Portion),48147,113.3786848
3731,Texas (Nonmetropolitan Portion),48149,113.3786848
3732,Texas (Nonmetropolitan Portion),48151,113.3786848
3733,Texas (Nonmetropolitan Portion),48153,113.3786848
