id,rpp,name
29163,118.623962,Missouri (Nonmetropolitan Portion)
29165,107.0663812,"Kansas City, MO-KS (Metropolitan Statistical Area)"
29167,112.9943503,"Springfield, MO (Metropolitan Statistical Area)"
29169,118.623962,Missouri (Nonmetropolitan Portion)
29171,118.623962,Missouri (Nonmetropolitan Portion)
29173,118.623962,Missouri (Nonmetropolitan Portion)
29175,118.623962,Missouri (Nonmetropolitan Portion)
29177,107.0663812,"Kansas City, MO-KS (Metropolitan Statistical Area)"
29179,118.623962,Missouri (Nonmetropolitan Portion)
29181,118.623962,Missouri (Nonmetropolitan Portion)
29183,110.4972376,"St. Louis, MO-IL (Metropolitan Statistical Area)"
29185,118.623962,Missouri (Nonmetropolitan Portion)
29186,118.623962,Missouri (Nonmetropolitan Portion)
29187,118.623962,Missouri (Nonmetropolitan Portion)
29189,110.4972376,"St. Louis, MO-IL (Metropolitan Statistical Area)"
29195,118.623962,Missouri (Nonmetropolitan Portion)
29197,118.623962,Missouri (Nonmetropolitan Portion)
29199,118.623962,Missouri (Nonmetropolitan Portion)
29201,118.623962,Missouri (Nonmetropolitan Portion)
29203,118.623962,Missouri (Nonmetropolitan Portion)
29205,118.623962,Missouri (Nonmetropolitan Portion)
29207,118.623962,Missouri (Nonmetropolitan Portion)
29209,118.623962,Missouri (Nonmetropolitan Portion)
29211,118.623962,Missouri (Nonmetropolitan Portion)
29213,118.623962,Missouri (Nonmetropolitan Portion)
29215,118.623962,Missouri (Nonmetropolitan Portion)
29217,118.623962,Missouri (Nonmetropolitan Portion)
29219,110.4972376,"St. Louis, MO-IL (Metropolitan Statistical Area)"
29221,118.623962,Missouri (Nonmetropolitan Portion)
29223,118.623962,Missouri (Nonmetropolitan Portion)
29225,112.9943503,"Springfield, MO (Metropolitan Statistical Area)"
29227,118.623962,Missouri (Nonmetropolitan Portion)
29229,118.623962,Missouri (Nonmetropolitan Portion)
29510,110.4972376,"St. Louis, MO-IL (Metropolitan Statistical Area)"
30001,108.1081081,Montana (Nonmetropolitan Portion)
30003,108.1081081,Montana (Nonmetropolitan Portion)
30005,108.1081081,Montana (Nonmetropolitan Portion)
30007,108.1081081,Montana (Nonmetropolitan Portion)
30009,102.3541453,"Billings, MT (Metropolitan Statistical Area)"
30011,108.1081081,Montana (Nonmetropolitan Portion)
30013,106.6098081,"Great Falls, MT (Metropolitan Statistical Area)"
30015,108.1081081,Montana (Nonmetropolitan Portion)
30017,108.1081081,Montana (Nonmetropolitan Portion)
30019,108.1081081,Montana (Nonmetropolitan Portion)
30021,108.1081081,Montana (Nonmetropolitan Portion)
30023,108.1081081,Montana (Nonmetropolitan Portion)
30025,108.1081081,Montana (Nonmetropolitan Portion)
30027,108.1081081,Montana (Nonmetropolitan Portion)
30029,108.1081081,Montana (Nonmetropolitan Portion)
30031,108.1081081,Montana (Nonmetropolitan Portion)
30033,108.1081081,Montana (Nonmetropolitan Portion)
30035,108.1081081,Montana (Nonmetropolitan Portion)
30037,102.3541453,"Billings, MT (Metropolitan Statistical Area)"
30039,108.1081081,Montana (Nonmetropolitan Portion)
30041,108.1081081,Montana (Nonmetropolitan Portion)
30043,108.1081081,Montana (Nonmetropolitan Portion)
30045,108.1081081,Montana (Nonmetropolitan Portion)
30047,108.1081081,Montana (Nonmetropolitan Portion)
30049,108.1081081,Montana (Nonmetropolitan Portion)
30051,108.1081081,Montana (Nonmetropolitan Portion)
30053,108.1081081,Montana (Nonmetropolitan Portion)
30055,108.1081081,Montana (Nonmetropolitan Portion)
30057,108.1081081,Montana (Nonmetropolitan Portion)
30059,108.1081081,Montana (Nonmetropolitan Portion)
30061,108.1081081,Montana (Nonmetropolitan Portion)
30063,104.3841336,"Missoula, MT (Metropolitan Statistical Area)"
30065,108.1081081,Montana (Nonmetropolitan Portion)
30067,108.1081081,Montana (Nonmetropolitan Portion)
30069,108.1081081,Montana (Nonmetropolitan Portion)
30071,108.1081081,Montana (Nonmetropolitan Portion)
30073,108.1081081,Montana (Nonmetropolitan Portion)
30075,108.1081081,Montana (Nonmetropolitan Portion)
30077,108.1081081,Montana (Nonmetropolitan Portion)
30079,108.1081081,Montana (Nonmetropolitan Portion)
30081,108.1081081,Montana (Nonmetropolitan Portion)
30083,108.1081081,Montana (Nonmetropolitan Portion)
30085,108.1081081,Montana (Nonmetropolitan Portion)
30087,108.1081081,Montana (Nonmetropolitan Portion)
30089,108.1081081,Montana (Nonmetropolitan Portion)
30091,108.1081081,Montana (Nonmetropolitan Portion)
30093,108.1081081,Montana (Nonmetropolitan Portion)
30095,108.1081081,Montana (Nonmetropolitan Portion)
30097,108.1081081,Montana (Nonmetropolitan Portion)
30099,108.1081081,Montana (Nonmetropolitan Portion)
30101,108.1081081,Montana (Nonmetropolitan Portion)
30103,108.1081081,Montana (Nonmetropolitan Portion)
30105,108.1081081,Montana (Nonmetropolitan Portion)
30107,108.1081081,Montana (Nonmetropolitan Portion)
30109,108.1081081,Montana (Nonmetropolitan Portion)
30111,102.3541453,"Billings, MT (Metropolitan Statistical Area)"
31001,116.2790698,Nebraska (Nonmetropolitan Portion)
31003,116.2790698,Nebraska (Nonmetropolitan Portion)
31005,116.2790698,Nebraska (Nonmetropolitan Portion)
31007,116.2790698,Nebraska (Nonmetropolitan Portion)
31009,116.2790698,Nebraska (Nonmetropolitan Portion)
31011,116.2790698,Nebraska (Nonmetropolitan Portion)
31013,116.2790698,Nebraska (Nonmetropolitan Portion)
31015,116.2790698,Nebraska (Nonmetropolitan Portion)
31017,116.2790698,Nebraska (Nonmetropolitan Portion)
31019,116.2790698,Nebraska (Nonmetropolitan Portion)
31021,116.2790698,Nebraska (Nonmetropolitan Portion)
31023,116.2790698,Nebraska (Nonmetropolitan Portion)
31025,106.2699256,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31027,116.2790698,Nebraska (Nonmetropolitan Portion)
31029,116.2790698,Nebraska (Nonmetropolitan Portion)
31031,116.2790698,Nebraska (Nonmetropolitan Portion)
31033,116.2790698,Nebraska (Nonmetropolitan Portion)
31035,116.2790698,Nebraska (Nonmetropolitan Portion)
31037,116.2790698,Nebraska (Nonmetropolitan Portion)
31039,116.2790698,Nebraska (Nonmetropolitan Portion)
31041,116.2790698,Nebraska (Nonmetropolitan Portion)
31043,112.3595506,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
31045,116.2790698,Nebraska (Nonmetropolitan Portion)
31047,116.2790698,Nebraska (Nonmetropolitan Portion)
31049,116.2790698,Nebraska (Nonmetropolitan Portion)
31051,112.3595506,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
31053,116.2790698,Nebraska (Nonmetropolitan Portion)
31055,106.2699256,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31057,116.2790698,Nebraska (Nonmetropolitan Portion)
31059,116.2790698,Nebraska (Nonmetropolitan Portion)
31061,116.2790698,Nebraska (Nonmetropolitan Portion)
31063,116.2790698,Nebraska (Nonmetropolitan Portion)
31065,116.2790698,Nebraska (Nonmetropolitan Portion)
31067,116.2790698,Nebraska (Nonmetropolitan Portion)
31069,116.2790698,Nebraska (Nonmetropolitan Portion)
31071,116.2790698,Nebraska (Nonmetropolitan Portion)
31073,116.2790698,Nebraska (Nonmetropolitan Portion)
31075,116.2790698,Nebraska (Nonmetropolitan Portion)
31077,116.2790698,Nebraska (Nonmetropolitan Portion)
31079,117.2332943,"Grand Island, NE (Metropolitan Statistical Area)"
31081,117.2332943,"Grand Island, NE (Metropolitan Statistical Area)"
31083,116.2790698,Nebraska (Nonmetropolitan Portion)
31085,116.2790698,Nebraska (Nonmetropolitan Portion)
31087,116.2790698,Nebraska (Nonmetropolitan Portion)
31089,116.2790698,Nebraska (Nonmetropolitan Portion)
31091,116.2790698,Nebraska (Nonmetropolitan Portion)
31093,117.2332943,"Grand Island, NE (Metropolitan Statistical Area)"
31095,116.2790698,Nebraska (Nonmetropolitan Portion)
31097,116.2790698,Nebraska (Nonmetropolitan Portion)
31099,116.2790698,Nebraska (Nonmetropolitan Portion)
31101,116.2790698,Nebraska (Nonmetropolitan Portion)
31103,116.2790698,Nebraska (Nonmetropolitan Portion)
31105,116.2790698,Nebraska (Nonmetropolitan Portion)
31107,116.2790698,Nebraska (Nonmetropolitan Portion)
31109,107.6426265,"Lincoln, NE (Metropolitan Statistical Area)"
31111,116.2790698,Nebraska (Nonmetropolitan Portion)
31113,116.2790698,Nebraska (Nonmetropolitan Portion)
31115,116.2790698,Nebraska (Nonmetropolitan Portion)
31117,116.2790698,Nebraska (Nonmetropolitan Portion)
31119,116.2790698,Nebraska (Nonmetropolitan Portion)
31121,117.2332943,"Grand Island, NE (Metropolitan Statistical Area)"
31123,116.2790698,Nebraska (Nonmetropolitan Portion)
31125,116.2790698,Nebraska (Nonmetropolitan Portion)
31127,116.2790698,Nebraska (Nonmetropolitan Portion)
31129,116.2790698,Nebraska (Nonmetropolitan Portion)
31131,116.2790698,Nebraska (Nonmetropolitan Portion)
31133,116.2790698,Nebraska (Nonmetropolitan Portion)
31135,116.2790698,Nebraska (Nonmetropolitan Portion)
31137,116.2790698,Nebraska (Nonmetropolitan Portion)
31139,116.2790698,Nebraska (Nonmetropolitan Portion)
31141,116.2790698,Nebraska (Nonmetropolitan Portion)
31143,116.2790698,Nebraska (Nonmetropolitan Portion)
31145,116.2790698,Nebraska (Nonmetropolitan Portion)
31147,116.2790698,Nebraska (Nonmetropolitan Portion)
31149,116.2790698,Nebraska (Nonmetropolitan Portion)
31151,116.2790698,Nebraska (Nonmetropolitan Portion)
31153,106.2699256,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31155,106.2699256,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31157,116.2790698,Nebraska (Nonmetropolitan Portion)
31159,107.6426265,"Lincoln, NE (Metropolitan Statistical Area)"
31161,116.2790698,Nebraska (Nonmetropolitan Portion)
31163,116.2790698,Nebraska (Nonmetropolitan Portion)
31165,116.2790698,Nebraska (Nonmetropolitan Portion)
31167,116.2790698,Nebraska (Nonmetropolitan Portion)
31169,116.2790698,Nebraska (Nonmetropolitan Portion)
31171,116.2790698,Nebraska (Nonmetropolitan Portion)
31173,116.2790698,Nebraska (Nonmetropolitan Portion)
31175,116.2790698,Nebraska (Nonmetropolitan Portion)
31177,106.2699256,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31179,116.2790698,Nebraska (Nonmetropolitan Portion)
31181,116.2790698,Nebraska (Nonmetropolitan Portion)
31183,116.2790698,Nebraska (Nonmetropolitan Portion)
31185,116.2790698,Nebraska (Nonmetropolitan Portion)
32001,106.4962726,Nevada (Nonmetropolitan Portion)
32003,101.3171226,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)"
32005,106.4962726,Nevada (Nonmetropolitan Portion)
32007,106.4962726,Nevada (Nonmetropolitan Portion)
32009,106.4962726,Nevada (Nonmetropolitan Portion)
32011,106.4962726,Nevada (Nonmetropolitan Portion)
32013,106.4962726,Nevada (Nonmetropolitan Portion)
32015,106.4962726,Nevada (Nonmetropolitan Portion)
32017,106.4962726,Nevada (Nonmetropolitan Portion)
32019,106.4962726,Nevada (Nonmetropolitan Portion)
32021,106.4962726,Nevada (Nonmetropolitan Portion)
32023,106.4962726,Nevada (Nonmetropolitan Portion)
32027,106.4962726,Nevada (Nonmetropolitan Portion)
32029,100.9081736,"Reno, NV (Metropolitan Statistical Area)"
32031,100.9081736,"Reno, NV (Metropolitan Statistical Area)"
32033,106.4962726,Nevada (Nonmetropolitan Portion)
32510,104.2752868,"Carson City, NV (Metropolitan Statistical Area)"
33001,100.3009027,New Hampshire (Nonmetropolitan Portion)
33003,100.3009027,New Hampshire (Nonmetropolitan Portion)
33005,100.3009027,New Hampshire (Nonmetropolitan Portion)
33007,100.3009027,New Hampshire (Nonmetropolitan Portion)
33009,100.3009027,New Hampshire (Nonmetropolitan Portion)
33011,92.42144177,"Manchester-Nashua, NH (Metropolitan Statistical Area)"
33013,100.3009027,New Hampshire (Nonmetropolitan Portion)
33015,90.66183137,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
33017,90.66183137,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
33019,100.3009027,New Hampshire (Nonmetropolitan Portion)
34001,93.45794393,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)"
34003,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34005,93.28358209,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
34007,93.28358209,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
34009,93.28358209,"Ocean City, NJ (Metropolitan Statistical Area)"
34011,97.84735812,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)"
34013,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34015,93.28358209,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
34017,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34019,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34021,88.88888889,"Trenton, NJ (Metropolitan Statistical Area)"
34023,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34025,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34027,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34029,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34031,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34033,93.28358209,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
34035,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34037,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34039,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34041,99.70089731,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)"
35001,102.8806584,"Albuquerque, NM (Metropolitan Statistical Area)"
35003,112.7395716,New Mexico (Nonmetropolitan Portion)
35005,112.7395716,New Mexico (Nonmetropolitan Portion)
35006,112.7395716,New Mexico (Nonmetropolitan Portion)
35007,112.7395716,New Mexico (Nonmetropolitan Portion)
35009,112.7395716,New Mexico (Nonmetropolitan Portion)
35011,112.7395716,New Mexico (Nonmetropolitan Portion)
35013,107.6426265,"Las Cruces, NM (Metropolitan Statistical Area)"
35015,112.7395716,New Mexico (Nonmetropolitan Portion)
35017,112.7395716,New Mexico (Nonmetropolitan Portion)
35019,112.7395716,New Mexico (Nonmetropolitan Portion)
35021,112.7395716,New Mexico (Nonmetropolitan Portion)
35023,112.7395716,New Mexico (Nonmetropolitan Portion)
35025,112.7395716,New Mexico (Nonmetropolitan Portion)
35027,112.7395716,New Mexico (Nonmetropolitan Portion)
35028,112.7395716,New Mexico (Nonmetropolitan Portion)
35029,112.7395716,New Mexico (Nonmetropolitan Portion)
35031,112.7395716,New Mexico (Nonmetropolitan Portion)
35033,112.7395716,New Mexico (Nonmetropolitan Portion)
35035,112.7395716,New Mexico (Nonmetropolitan Portion)
35037,112.7395716,New Mexico (Nonmetropolitan Portion)
35039,112.7395716,New Mexico (Nonmetropolitan Portion)
35041,112.7395716,New Mexico (Nonmetropolitan Portion)
35043,102.8806584,"Albuquerque, NM (Metropolitan Statistical Area)"
35045,109.7694841,"Farmington, NM (Metropolitan Statistical Area)"
35047,112.7395716,New Mexico (Nonmetropolitan Portion)
35049,100.3009027,"Santa Fe, NM (Metropolitan Statistical Area)"
35051,112.7395716,New Mexico (Nonmetropolitan Portion)
35053,112.7395716,New Mexico (Nonmetropolitan Portion)
35055,112.7395716,New Mexico (Nonmetropolitan Portion)
35057,102.8806584,"Albuquerque, NM (Metropolitan Statistical Area)"
35059,112.7395716,New Mexico (Nonmetropolitan Portion)
35061,102.8806584,"Albuquerque, NM (Metropolitan Statistical Area)"
36001,100.8064516,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36003,105.8201058,New York (Nonmetropolitan Portion)
36005,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36007,105.2631579,"Binghamton, NY (Metropolitan Statistical Area)"
36009,105.8201058,New York (Nonmetropolitan Portion)
36011,105.8201058,New York (Nonmetropolitan Portion)
36013,105.8201058,New York (Nonmetropolitan Portion)
36015,105.8201058,"Elmira, NY (Metropolitan Statistical Area)"
36017,105.8201058,New York (Nonmetropolitan Portion)
36019,105.8201058,New York (Nonmetropolitan Portion)
36021,105.8201058,New York (Nonmetropolitan Portion)
36023,105.8201058,New York (Nonmetropolitan Portion)
36025,105.8201058,New York (Nonmetropolitan Portion)
36027,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36029,106.6098081,"Buffalo-Cheektowaga-Niagara Falls, NY (Metropolitan Statistical Area)"
36031,105.8201058,New York (Nonmetropolitan Portion)
36033,105.8201058,New York (Nonmetropolitan Portion)
36035,105.8201058,New York (Nonmetropolitan Portion)
36037,105.8201058,New York (Nonmetropolitan Portion)
36039,105.8201058,New York (Nonmetropolitan Portion)
36041,105.8201058,New York (Nonmetropolitan Portion)
36043,107.5268817,"Utica-Rome, NY (Metropolitan Statistical Area)"
36045,101.9367992,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)"
36047,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36049,105.8201058,New York (Nonmetropolitan Portion)
36051,102.6694045,"Rochester, NY (Metropolitan Statistical Area)"
36053,104.7120419,"Syracuse, NY (Metropolitan Statistical Area)"
36055,102.6694045,"Rochester, NY (Metropolitan Statistical Area)"
36057,105.8201058,New York (Nonmetropolitan Portion)
36059,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36061,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36063,106.6098081,"Buffalo-Cheektowaga-Niagara Falls, NY (Metropolitan Statistical Area)"
36065,107.5268817,"Utica-Rome, NY (Metropolitan Statistical Area)"
36067,104.7120419,"Syracuse, NY (Metropolitan Statistical Area)"
36069,102.6694045,"Rochester, NY (Metropolitan Statistical Area)"
36071,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36073,102.6694045,"Rochester, NY (Metropolitan Statistical Area)"
36075,104.7120419,"Syracuse, NY (Metropolitan Statistical Area)"
36077,105.8201058,New York (Nonmetropolitan Portion)
36079,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36081,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36083,100.8064516,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36085,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36087,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36089,105.8201058,New York (Nonmetropolitan Portion)
36091,100.8064516,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36093,100.8064516,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36095,100.8064516,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36097,105.8201058,New York (Nonmetropolitan Portion)
36099,105.8201058,New York (Nonmetropolitan Portion)
36101,105.8201058,New York (Nonmetropolitan Portion)
36103,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36105,105.8201058,New York (Nonmetropolitan Portion)
36107,105.2631579,"Binghamton, NY (Metropolitan Statistical Area)"
36109,95.60229446,"Ithaca, NY (Metropolitan Statistical Area)"
36111,96.99321048,"Kingston, NY (Metropolitan Statistical Area)"
36113,103.3057851,"Glens Falls, NY (Metropolitan Statistical Area)"
36115,103.3057851,"Glens Falls, NY (Metropolitan Statistical Area)"
36117,102.6694045,"Rochester, NY (Metropolitan Statistical Area)"
36119,81.76614881,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36121,105.8201058,New York (Nonmetropolitan Portion)
36123,102.6694045,"Rochester, NY (Metropolitan Statistical Area)"
37001,110.4972376,"Burlington, NC (Metropolitan Statistical Area)"
37003,112.9943503,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"
37005,116.6861144,North Carolina (Nonmetropolitan Portion)
37007,116.6861144,North Carolina (Nonmetropolitan Portion)
37009,116.6861144,North Carolina (Nonmetropolitan Portion)
37011,116.6861144,North Carolina (Nonmetropolitan Portion)
37013,116.6861144,North Carolina (Nonmetropolitan Portion)
37015,116.6861144,North Carolina (Nonmetropolitan Portion)
37017,116.6861144,North Carolina (Nonmetropolitan Portion)
37019,109.7694841,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)"
37021,107.2961373,"Asheville, NC (Metropolitan Statistical Area)"
37023,112.9943503,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"
37025,106.8376068,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37027,112.9943503,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"
37029,116.6861144,North Carolina (Nonmetropolitan Portion)
37031,116.6861144,North Carolina (Nonmetropolitan Portion)
37033,116.6861144,North Carolina (Nonmetropolitan Portion)
37035,112.9943503,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"
37037,104.8218029,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37039,116.6861144,North Carolina (Nonmetropolitan Portion)
37041,116.6861144,North Carolina (Nonmetropolitan Portion)
37043,116.6861144,North Carolina (Nonmetropolitan Portion)
37045,116.6861144,North Carolina (Nonmetropolitan Portion)
37047,116.6861144,North Carolina (Nonmetropolitan Portion)
37049,114.8105626,"New Bern, NC (Metropolitan Statistical Area)"
37051,109.2896175,"Fayetteville, NC (Metropolitan Statistical Area)"
37053,101.6260163,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
37055,116.6861144,North Carolina (Nonmetropolitan Portion)
37057,111.1111111,"Winston-Salem, NC (Metropolitan Statistical Area)"
37059,111.1111111,"Winston-Salem, NC (Metropolitan Statistical Area)"
37061,116.6861144,North Carolina (Nonmetropolitan Portion)
37063,104.8218029,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37065,115.8748552,"Rocky Mount, NC (Metropolitan Statistical Area)"
37067,111.1111111,"Winston-Salem, NC (Metropolitan Statistical Area)"
37069,104.2752868,"Raleigh, NC (Metropolitan Statistical Area)"
37071,106.8376068,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37073,101.6260163,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
37075,116.6861144,North Carolina (Nonmetropolitan Portion)
37077,116.6861144,North Carolina (Nonmetropolitan Portion)
37079,116.6861144,North Carolina (Nonmetropolitan Portion)
37081,110.7419712,"Greensboro-High Point, NC (Metropolitan Statistical Area)"
37083,116.6861144,North Carolina (Nonmetropolitan Portion)
37085,116.6861144,North Carolina (Nonmetropolitan Portion)
37087,107.2961373,"Asheville, NC (Metropolitan Statistical Area)"
37089,107.2961373,"Asheville, NC (Metropolitan Statistical Area)"
37091,116.6861144,North Carolina (Nonmetropolitan Portion)
37093,109.2896175,"Fayetteville, NC (Metropolitan Statistical Area)"
37095,116.6861144,North Carolina (Nonmetropolitan Portion)
37097,106.8376068,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37099,116.6861144,North Carolina (Nonmetropolitan Portion)
37101,104.2752868,"Raleigh, NC (Metropolitan Statistical Area)"
37103,114.8105626,"New Bern, NC (Metropolitan Statistical Area)"
37105,116.6861144,North Carolina (Nonmetropolitan Portion)
37107,116.6861144,North Carolina (Nonmetropolitan Portion)
37109,106.8376068,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37111,116.6861144,North Carolina (Nonmetropolitan Portion)
37113,116.6861144,North Carolina (Nonmetropolitan Portion)
37115,107.2961373,"Asheville, NC (Metropolitan Statistical Area)"
37117,116.6861144,North Carolina (Nonmetropolitan Portion)
37119,106.8376068,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37121,116.6861144,North Carolina (Nonmetropolitan Portion)
37123,116.6861144,North Carolina (Nonmetropolitan Portion)
37125,116.6861144,North Carolina (Nonmetropolitan Portion)
37127,115.8748552,"Rocky Mount, NC (Metropolitan Statistical Area)"
37129,105.374078,"Wilmington, NC (Metropolitan Statistical Area)"
37131,116.6861144,North Carolina (Nonmetropolitan Portion)
37133,106.1571125,"Jacksonville, NC (Metropolitan Statistical Area)"
37135,104.8218029,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37137,114.8105626,"New Bern, NC (Metropolitan Statistical Area)"
37139,116.6861144,North Carolina (Nonmetropolitan Portion)
37141,105.374078,"Wilmington, NC (Metropolitan Statistical Area)"
37143,116.6861144,North Carolina (Nonmetropolitan Portion)
37145,104.8218029,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37147,112.4859393,"Greenville, NC (Metropolitan Statistical Area)"
37149,116.6861144,North Carolina (Nonmetropolitan Portion)
37151,110.7419712,"Greensboro-High Point, NC (Metropolitan Statistical Area)"
37153,116.6861144,North Carolina (Nonmetropolitan Portion)
37155,116.6861144,North Carolina (Nonmetropolitan Portion)
37157,110.7419712,"Greensboro-High Point, NC (Metropolitan Statistical Area)"
37159,106.8376068,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37161,116.6861144,North Carolina (Nonmetropolitan Portion)
37163,116.6861144,North Carolina (Nonmetropolitan Portion)
37165,116.6861144,North Carolina (Nonmetropolitan Portion)
37167,116.6861144,North Carolina (Nonmetropolitan Portion)
37169,111.1111111,"Winston-Salem, NC (Metropolitan Statistical Area)"
37171,116.6861144,North Carolina (Nonmetropolitan Portion)
37173,116.6861144,North Carolina (Nonmetropolitan Portion)
37175,116.6861144,North Carolina (Nonmetropolitan Portion)
37177,116.6861144,North Carolina (Nonmetropolitan Portion)
37179,106.8376068,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37181,116.6861144,North Carolina (Nonmetropolitan Portion)
37183,104.2752868,"Raleigh, NC (Metropolitan Statistical Area)"
37185,116.6861144,North Carolina (Nonmetropolitan Portion)
37187,116.6861144,North Carolina (Nonmetropolitan Portion)
37189,116.6861144,North Carolina (Nonmetropolitan Portion)
37191,113.507378,"Goldsboro, NC (Metropolitan Statistical Area)"
37193,116.6861144,North Carolina (Nonmetropolitan Portion)
37195,116.6861144,North Carolina (Nonmetropolitan Portion)
37197,111.1111111,"Winston-Salem, NC (Metropolitan Statistical Area)"
37199,116.6861144,North Carolina (Nonmetropolitan Portion)
38001,112.1076233,North Dakota (Nonmetropolitan Portion)
38003,112.1076233,North Dakota (Nonmetropolitan Portion)
38005,112.1076233,North Dakota (Nonmetropolitan Portion)
38007,112.1076233,North Dakota (Nonmetropolitan Portion)
38009,112.1076233,North Dakota (Nonmetropolitan Portion)
38011,112.1076233,North Dakota (Nonmetropolitan Portion)
38013,112.1076233,North Dakota (Nonmetropolitan Portion)
38015,106.3829787,"Bismarck, ND (Metropolitan Statistical Area)"
38017,106.9518717,"Fargo, ND-MN (Metropolitan Statistical Area)"
