county,state,value,name
19067,19,116.0092807,Iowa (Nonmetropolitan Area)
19069,19,116.0092807,Iowa (Nonmetropolitan Area)
19071,19,116.0092807,Iowa (Nonmetropolitan Area)
19073,19,116.0092807,Iowa (Nonmetropolitan Area)
19079,19,116.0092807,Iowa (Nonmetropolitan Area)
19081,19,116.0092807,Iowa (Nonmetropolitan Area)
19083,19,116.0092807,Iowa (Nonmetropolitan Area)
19087,19,116.0092807,Iowa (Nonmetropolitan Area)
19089,19,116.0092807,Iowa (Nonmetropolitan Area)
19091,19,116.0092807,Iowa (Nonmetropolitan Area)
19093,19,116.0092807,Iowa (Nonmetropolitan Area)
19095,19,116.0092807,Iowa (Nonmetropolitan Area)
19097,19,116.0092807,Iowa (Nonmetropolitan Area)
19099,19,116.0092807,Iowa (Nonmetropolitan Area)
19101,19,116.0092807,Iowa (Nonmetropolitan Area)
19107,19,116.0092807,Iowa (Nonmetropolitan Area)
19109,19,116.0092807,Iowa (Nonmetropolitan Area)
19111,19,116.0092807,Iowa (Nonmetropolitan Area)
19115,19,116.0092807,Iowa (Nonmetropolitan Area)
19117,19,116.0092807,Iowa (Nonmetropolitan Area)
19119,19,116.0092807,Iowa (Nonmetropolitan Area)
19123,19,116.0092807,Iowa (Nonmetropolitan Area)
19125,19,116.0092807,Iowa (Nonmetropolitan Area)
19127,19,116.0092807,Iowa (Nonmetropolitan Area)
19131,19,116.0092807,Iowa (Nonmetropolitan Area)
19133,19,116.0092807,Iowa (Nonmetropolitan Area)
19135,19,116.0092807,Iowa (Nonmetropolitan Area)
19137,19,116.0092807,Iowa (Nonmetropolitan Area)
19139,19,116.0092807,Iowa (Nonmetropolitan Area)
19141,19,116.0092807,Iowa (Nonmetropolitan Area)
19143,19,116.0092807,Iowa (Nonmetropolitan Area)
19145,19,116.0092807,Iowa (Nonmetropolitan Area)
19147,19,116.0092807,Iowa (Nonmetropolitan Area)
19151,19,116.0092807,Iowa (Nonmetropolitan Area)
19157,19,116.0092807,Iowa (Nonmetropolitan Area)
19159,19,116.0092807,Iowa (Nonmetropolitan Area)
19161,19,116.0092807,Iowa (Nonmetropolitan Area)
19165,19,116.0092807,Iowa (Nonmetropolitan Area)
19167,19,116.0092807,Iowa (Nonmetropolitan Area)
19171,19,116.0092807,Iowa (Nonmetropolitan Area)
19173,19,116.0092807,Iowa (Nonmetropolitan Area)
19175,19,116.0092807,Iowa (Nonmetropolitan Area)
19177,19,116.0092807,Iowa (Nonmetropolitan Area)
19179,19,116.0092807,Iowa (Nonmetropolitan Area)
19185,19,116.0092807,Iowa (Nonmetropolitan Area)
19187,19,116.0092807,Iowa (Nonmetropolitan Area)
19189,19,116.0092807,Iowa (Nonmetropolitan Area)
19191,19,116.0092807,Iowa (Nonmetropolitan Area)
19195,19,116.0092807,Iowa (Nonmetropolitan Area)
19197,19,116.0092807,Iowa (Nonmetropolitan Area)
19103,19,106.7235859,"Iowa City, IA"
19183,19,106.7235859,"Iowa City, IA"
36109,36,94.42870633,"Ithaca, NY"
26075,26,113.6363636,"Jackson, MI"
28029,28,112.1076233,"Jackson, MS"
28049,28,112.1076233,"Jackson, MS"
28089,28,112.1076233,"Jackson, MS"
28121,28,112.1076233,"Jackson, MS"
28127,28,112.1076233,"Jackson, MS"
28163,28,112.1076233,"Jackson, MS"
47023,47,123.4567901,"Jackson, TN"
47033,47,123.4567901,"Jackson, TN"
47113,47,123.4567901,"Jackson, TN"
12003,12,104.7120419,"Jacksonville, FL"
12019,12,104.7120419,"Jacksonville, FL"
12031,12,104.7120419,"Jacksonville, FL"
12089,12,104.7120419,"Jacksonville, FL"
12109,12,104.7120419,"Jacksonville, FL"
37133,37,108.577633,"Jacksonville, NC"
55105,55,111.2347052,"Janesville-Beloit, WI"
29027,29,122.3990208,"Jefferson City, MO"
29051,29,122.3990208,"Jefferson City, MO"
29135,29,122.3990208,"Jefferson City, MO"
29151,29,122.3990208,"Jefferson City, MO"
47019,47,116.2790698,"Johnson City, TN"
47171,47,116.2790698,"Johnson City, TN"
47179,47,116.2790698,"Johnson City, TN"
42021,42,115.8748552,"Johnstown, PA"
5031,5,120.0480192,"Jonesboro, AR"
5111,5,120.0480192,"Jonesboro, AR"
29097,29,117.5088132,"Joplin, MO"
29145,29,117.5088132,"Joplin, MO"
15005,15,91.32420091,"Kahului-Wailuku-Lahaina, HI"
15009,15,91.32420091,"Kahului-Wailuku-Lahaina, HI"
26077,26,110.619469,"Kalamazoo-Portage, MI"
26159,26,110.619469,"Kalamazoo-Portage, MI"
17091,17,106.9518717,"Kankakee, IL"
20000,20,117.6470588,Kansas (Nonmetropolitan Area)
20001,20,117.6470588,Kansas (Nonmetropolitan Area)
20003,20,117.6470588,Kansas (Nonmetropolitan Area)
20005,20,117.6470588,Kansas (Nonmetropolitan Area)
20007,20,117.6470588,Kansas (Nonmetropolitan Area)
20009,20,117.6470588,Kansas (Nonmetropolitan Area)
20011,20,117.6470588,Kansas (Nonmetropolitan Area)
20013,20,117.6470588,Kansas (Nonmetropolitan Area)
20017,20,117.6470588,Kansas (Nonmetropolitan Area)
20019,20,117.6470588,Kansas (Nonmetropolitan Area)
20021,20,117.6470588,Kansas (Nonmetropolitan Area)
20023,20,117.6470588,Kansas (Nonmetropolitan Area)
20025,20,117.6470588,Kansas (Nonmetropolitan Area)
20027,20,117.6470588,Kansas (Nonmetropolitan Area)
20029,20,117.6470588,Kansas (Nonmetropolitan Area)
20031,20,117.6470588,Kansas (Nonmetropolitan Area)
20033,20,117.6470588,Kansas (Nonmetropolitan Area)
20035,20,117.6470588,Kansas (Nonmetropolitan Area)
20037,20,117.6470588,Kansas (Nonmetropolitan Area)
20039,20,117.6470588,Kansas (Nonmetropolitan Area)
20041,20,117.6470588,Kansas (Nonmetropolitan Area)
20047,20,117.6470588,Kansas (Nonmetropolitan Area)
20049,20,117.6470588,Kansas (Nonmetropolitan Area)
20051,20,117.6470588,Kansas (Nonmetropolitan Area)
20053,20,117.6470588,Kansas (Nonmetropolitan Area)
20055,20,117.6470588,Kansas (Nonmetropolitan Area)
20057,20,117.6470588,Kansas (Nonmetropolitan Area)
20059,20,117.6470588,Kansas (Nonmetropolitan Area)
20061,20,117.6470588,Kansas (Nonmetropolitan Area)
20063,20,117.6470588,Kansas (Nonmetropolitan Area)
20065,20,117.6470588,Kansas (Nonmetropolitan Area)
20067,20,117.6470588,Kansas (Nonmetropolitan Area)
20069,20,117.6470588,Kansas (Nonmetropolitan Area)
20071,20,117.6470588,Kansas (Nonmetropolitan Area)
20073,20,117.6470588,Kansas (Nonmetropolitan Area)
20075,20,117.6470588,Kansas (Nonmetropolitan Area)
20077,20,117.6470588,Kansas (Nonmetropolitan Area)
20081,20,117.6470588,Kansas (Nonmetropolitan Area)
20083,20,117.6470588,Kansas (Nonmetropolitan Area)
20089,20,117.6470588,Kansas (Nonmetropolitan Area)
20093,20,117.6470588,Kansas (Nonmetropolitan Area)
20097,20,117.6470588,Kansas (Nonmetropolitan Area)
20099,20,117.6470588,Kansas (Nonmetropolitan Area)
20101,20,117.6470588,Kansas (Nonmetropolitan Area)
20105,20,117.6470588,Kansas (Nonmetropolitan Area)
20109,20,117.6470588,Kansas (Nonmetropolitan Area)
20111,20,117.6470588,Kansas (Nonmetropolitan Area)
20113,20,117.6470588,Kansas (Nonmetropolitan Area)
20115,20,117.6470588,Kansas (Nonmetropolitan Area)
20117,20,117.6470588,Kansas (Nonmetropolitan Area)
20119,20,117.6470588,Kansas (Nonmetropolitan Area)
20123,20,117.6470588,Kansas (Nonmetropolitan Area)
20125,20,117.6470588,Kansas (Nonmetropolitan Area)
20127,20,117.6470588,Kansas (Nonmetropolitan Area)
20129,20,117.6470588,Kansas (Nonmetropolitan Area)
20131,20,117.6470588,Kansas (Nonmetropolitan Area)
20133,20,117.6470588,Kansas (Nonmetropolitan Area)
20135,20,117.6470588,Kansas (Nonmetropolitan Area)
20137,20,117.6470588,Kansas (Nonmetropolitan Area)
20141,20,117.6470588,Kansas (Nonmetropolitan Area)
20143,20,117.6470588,Kansas (Nonmetropolitan Area)
20145,20,117.6470588,Kansas (Nonmetropolitan Area)
20147,20,117.6470588,Kansas (Nonmetropolitan Area)
20151,20,117.6470588,Kansas (Nonmetropolitan Area)
20153,20,117.6470588,Kansas (Nonmetropolitan Area)
20155,20,117.6470588,Kansas (Nonmetropolitan Area)
20157,20,117.6470588,Kansas (Nonmetropolitan Area)
20159,20,117.6470588,Kansas (Nonmetropolitan Area)
20163,20,117.6470588,Kansas (Nonmetropolitan Area)
20165,20,117.6470588,Kansas (Nonmetropolitan Area)
20167,20,117.6470588,Kansas (Nonmetropolitan Area)
20169,20,117.6470588,Kansas (Nonmetropolitan Area)
20171,20,117.6470588,Kansas (Nonmetropolitan Area)
20175,20,117.6470588,Kansas (Nonmetropolitan Area)
20179,20,117.6470588,Kansas (Nonmetropolitan Area)
20181,20,117.6470588,Kansas (Nonmetropolitan Area)
20183,20,117.6470588,Kansas (Nonmetropolitan Area)
20185,20,117.6470588,Kansas (Nonmetropolitan Area)
20187,20,117.6470588,Kansas (Nonmetropolitan Area)
20189,20,117.6470588,Kansas (Nonmetropolitan Area)
20193,20,117.6470588,Kansas (Nonmetropolitan Area)
20195,20,117.6470588,Kansas (Nonmetropolitan Area)
20199,20,117.6470588,Kansas (Nonmetropolitan Area)
20201,20,117.6470588,Kansas (Nonmetropolitan Area)
20203,20,117.6470588,Kansas (Nonmetropolitan Area)
20205,20,117.6470588,Kansas (Nonmetropolitan Area)
20207,20,117.6470588,Kansas (Nonmetropolitan Area)
20091,20,107.6426265,"Kansas City, MO-KS"
20103,20,107.6426265,"Kansas City, MO-KS"
20107,20,107.6426265,"Kansas City, MO-KS"
20121,20,107.6426265,"Kansas City, MO-KS"
20209,20,107.6426265,"Kansas City, MO-KS"
29013,29,107.6426265,"Kansas City, MO-KS"
29025,29,107.6426265,"Kansas City, MO-KS"
29037,29,107.6426265,"Kansas City, MO-KS"
29047,29,107.6426265,"Kansas City, MO-KS"
29049,29,107.6426265,"Kansas City, MO-KS"
29095,29,107.6426265,"Kansas City, MO-KS"
29107,29,107.6426265,"Kansas City, MO-KS"
29165,29,107.6426265,"Kansas City, MO-KS"
29177,29,107.6426265,"Kansas City, MO-KS"
53005,53,102.7749229,"Kennewick-Richland, WA"
53021,53,102.7749229,"Kennewick-Richland, WA"
21000,21,119.9040767,Kentucky (Nonmetropolitan Area)
21001,21,119.9040767,Kentucky (Nonmetropolitan Area)
21005,21,119.9040767,Kentucky (Nonmetropolitan Area)
21007,21,119.9040767,Kentucky (Nonmetropolitan Area)
21009,21,119.9040767,Kentucky (Nonmetropolitan Area)
21011,21,119.9040767,Kentucky (Nonmetropolitan Area)
21013,21,119.9040767,Kentucky (Nonmetropolitan Area)
21021,21,119.9040767,Kentucky (Nonmetropolitan Area)
21025,21,119.9040767,Kentucky (Nonmetropolitan Area)
21027,21,119.9040767,Kentucky (Nonmetropolitan Area)
21033,21,119.9040767,Kentucky (Nonmetropolitan Area)
21035,21,119.9040767,Kentucky (Nonmetropolitan Area)
21039,21,119.9040767,Kentucky (Nonmetropolitan Area)
21041,21,119.9040767,Kentucky (Nonmetropolitan Area)
21043,21,119.9040767,Kentucky (Nonmetropolitan Area)
21045,21,119.9040767,Kentucky (Nonmetropolitan Area)
21051,21,119.9040767,Kentucky (Nonmetropolitan Area)
21053,21,119.9040767,Kentucky (Nonmetropolitan Area)
21055,21,119.9040767,Kentucky (Nonmetropolitan Area)
21057,21,119.9040767,Kentucky (Nonmetropolitan Area)
21063,21,119.9040767,Kentucky (Nonmetropolitan Area)
21065,21,119.9040767,Kentucky (Nonmetropolitan Area)
21069,21,119.9040767,Kentucky (Nonmetropolitan Area)
21071,21,119.9040767,Kentucky (Nonmetropolitan Area)
21073,21,119.9040767,Kentucky (Nonmetropolitan Area)
21075,21,119.9040767,Kentucky (Nonmetropolitan Area)
21079,21,119.9040767,Kentucky (Nonmetropolitan Area)
21083,21,119.9040767,Kentucky (Nonmetropolitan Area)
21085,21,119.9040767,Kentucky (Nonmetropolitan Area)
21087,21,119.9040767,Kentucky (Nonmetropolitan Area)
21095,21,119.9040767,Kentucky (Nonmetropolitan Area)
21097,21,119.9040767,Kentucky (Nonmetropolitan Area)
21099,21,119.9040767,Kentucky (Nonmetropolitan Area)
21105,21,119.9040767,Kentucky (Nonmetropolitan Area)
21107,21,119.9040767,Kentucky (Nonmetropolitan Area)
21109,21,119.9040767,Kentucky (Nonmetropolitan Area)
21115,21,119.9040767,Kentucky (Nonmetropolitan Area)
21119,21,119.9040767,Kentucky (Nonmetropolitan Area)
21121,21,119.9040767,Kentucky (Nonmetropolitan Area)
21125,21,119.9040767,Kentucky (Nonmetropolitan Area)
21127,21,119.9040767,Kentucky (Nonmetropolitan Area)
21129,21,119.9040767,Kentucky (Nonmetropolitan Area)
21131,21,119.9040767,Kentucky (Nonmetropolitan Area)
21133,21,119.9040767,Kentucky (Nonmetropolitan Area)
21135,21,119.9040767,Kentucky (Nonmetropolitan Area)
21137,21,119.9040767,Kentucky (Nonmetropolitan Area)
21139,21,119.9040767,Kentucky (Nonmetropolitan Area)
21141,21,119.9040767,Kentucky (Nonmetropolitan Area)
21143,21,119.9040767,Kentucky (Nonmetropolitan Area)
21145,21,119.9040767,Kentucky (Nonmetropolitan Area)
21147,21,119.9040767,Kentucky (Nonmetropolitan Area)
21151,21,119.9040767,Kentucky (Nonmetropolitan Area)
21153,21,119.9040767,Kentucky (Nonmetropolitan Area)
21155,21,119.9040767,Kentucky (Nonmetropolitan Area)
21157,21,119.9040767,Kentucky (Nonmetropolitan Area)
21159,21,119.9040767,Kentucky (Nonmetropolitan Area)
21161,21,119.9040767,Kentucky (Nonmetropolitan Area)
21165,21,119.9040767,Kentucky (Nonmetropolitan Area)
21167,21,119.9040767,Kentucky (Nonmetropolitan Area)
21169,21,119.9040767,Kentucky (Nonmetropolitan Area)
21171,21,119.9040767,Kentucky (Nonmetropolitan Area)
21173,21,119.9040767,Kentucky (Nonmetropolitan Area)
21175,21,119.9040767,Kentucky (Nonmetropolitan Area)
21177,21,119.9040767,Kentucky (Nonmetropolitan Area)
21179,21,119.9040767,Kentucky (Nonmetropolitan Area)
21181,21,119.9040767,Kentucky (Nonmetropolitan Area)
21183,21,119.9040767,Kentucky (Nonmetropolitan Area)
21187,21,119.9040767,Kentucky (Nonmetropolitan Area)
21189,21,119.9040767,Kentucky (Nonmetropolitan Area)
21193,21,119.9040767,Kentucky (Nonmetropolitan Area)
21195,21,119.9040767,Kentucky (Nonmetropolitan Area)
21197,21,119.9040767,Kentucky (Nonmetropolitan Area)
21199,21,119.9040767,Kentucky (Nonmetropolitan Area)
21201,21,119.9040767,Kentucky (Nonmetropolitan Area)
21203,21,119.9040767,Kentucky (Nonmetropolitan Area)
21205,21,119.9040767,Kentucky (Nonmetropolitan Area)
21207,21,119.9040767,Kentucky (Nonmetropolitan Area)
21213,21,119.9040767,Kentucky (Nonmetropolitan Area)
21217,21,119.9040767,Kentucky (Nonmetropolitan Area)
21219,21,119.9040767,Kentucky (Nonmetropolitan Area)
21225,21,119.9040767,Kentucky (Nonmetropolitan Area)
21229,21,119.9040767,Kentucky (Nonmetropolitan Area)
21231,21,119.9040767,Kentucky (Nonmetropolitan Area)
21233,21,119.9040767,Kentucky (Nonmetropolitan Area)
21235,21,119.9040767,Kentucky (Nonmetropolitan Area)
21237,21,119.9040767,Kentucky (Nonmetropolitan Area)
48027,48,110.9877913,"Killeen-Temple, TX"
48099,48,110.9877913,"Killeen-Temple, TX"
48281,48,110.9877913,"Killeen-Temple, TX"
47073,47,117.7856302,"Kingsport-Bristol-Bristol, TN-VA"
47163,47,117.7856302,"Kingsport-Bristol-Bristol, TN-VA"
51169,51,117.7856302,"Kingsport-Bristol-Bristol, TN-VA"
51191,51,117.7856302,"Kingsport-Bristol-Bristol, TN-VA"
51520,51,117.7856302,"Kingsport-Bristol-Bristol, TN-VA"
36111,36,96.8054211,"Kingston, NY"
47001,47,112.7395716,"Knoxville, TN"
47009,47,112.7395716,"Knoxville, TN"
47013,47,112.7395716,"Knoxville, TN"
47057,47,112.7395716,"Knoxville, TN"
47093,47,112.7395716,"Knoxville, TN"
47105,47,112.7395716,"Knoxville, TN"
47129,47,112.7395716,"Knoxville, TN"
47145,47,112.7395716,"Knoxville, TN"
47173,47,112.7395716,"Knoxville, TN"
18067,18,116.4144354,"Kokomo, IN"
27055,27,109.4091904,"La Crosse-Onalaska, WI-MN"
55063,55,109.4091904,"La Crosse-Onalaska, WI-MN"
22001,22,115.4734411,"Lafayette, LA"
22045,22,115.4734411,"Lafayette, LA"
22055,22,115.4734411,"Lafayette, LA"
22099,22,115.4734411,"Lafayette, LA"
22113,22,115.4734411,"Lafayette, LA"
18007,18,111.2347052,"Lafayette-West Lafayette, IN"
18015,18,111.2347052,"Lafayette-West Lafayette, IN"
18157,18,111.2347052,"Lafayette-West Lafayette, IN"
22019,22,112.4859393,"Lake Charles, LA"
22023,22,112.4859393,"Lake Charles, LA"
4015,4,111.1111111,"Lake Havasu City-Kingman, AZ"
12105,12,107.2961373,"Lakeland-Winter Haven, FL"
42071,42,101.1122346,"Lancaster, PA"
26037,26,109.6491228,"Lansing-East Lansing, MI"
26045,26,109.6491228,"Lansing-East Lansing, MI"
26065,26,109.6491228,"Lansing-East Lansing, MI"
48479,48,114.416476,"Laredo, TX"
35013,35,114.5475372,"Las Cruces, NM"
32003,32,103.3057851,"Las Vegas-Henderson-Paradise, NV"
20045,20,108.8139282,"Lawrence, KS"
40031,40,112.7395716,"Lawton, OK"
40033,40,112.7395716,"Lawton, OK"
42075,42,104.1666667,"Lebanon, PA"
16069,16,110.4972376,"Lewiston, ID-WA"
53003,53,110.4972376,"Lewiston, ID-WA"
23001,23,104.7120419,"Lewiston-Auburn, ME"
21017,21,110.3752759,"Lexington-Fayette, KY"
21049,21,110.3752759,"Lexington-Fayette, KY"
21067,21,110.3752759,"Lexington-Fayette, KY"
21113,21,110.3752759,"Lexington-Fayette, KY"
21209,21,110.3752759,"Lexington-Fayette, KY"
21239,21,110.3752759,"Lexington-Fayette, KY"
39003,39,118.7648456,"Lima, OH"
31109,31,109.7694841,"Lincoln, NE"
31159,31,109.7694841,"Lincoln, NE"
5045,5,112.1076233,"Little Rock-North Little Rock-Conway, AR"
5053,5,112.1076233,"Little Rock-North Little Rock-Conway, AR"
5085,5,112.1076233,"Little Rock-North Little Rock-Conway, AR"
5105,5,112.1076233,"Little Rock-North Little Rock-Conway, AR"
5119,5,112.1076233,"Little Rock-North Little Rock-Conway, AR"
5125,5,112.1076233,"Little Rock-North Little Rock-Conway, AR"
16041,16,109.5290252,"Logan, UT-ID"
49005,49,109.5290252,"Logan, UT-ID"
48183,48,111.3585746,"Longview, TX"
48401,48,111.3585746,"Longview, TX"
48459,48,111.3585746,"Longview, TX"
53015,53,105.4852321,"Longview, WA"
6037,6,85.3970965,"Los Angeles-Long Beach-Anaheim, CA"
6059,6,85.3970965,"Los Angeles-Long Beach-Anaheim, CA"
22000,22,122.1001221,Louisiana (Nonmetropolitan Area)
22003,22,122.1001221,Louisiana (Nonmetropolitan Area)
22007,22,122.1001221,Louisiana (Nonmetropolitan Area)
22009,22,122.1001221,Louisiana (Nonmetropolitan Area)
22011,22,122.1001221,Louisiana (Nonmetropolitan Area)
22013,22,122.1001221,Louisiana (Nonmetropolitan Area)
22021,22,122.1001221,Louisiana (Nonmetropolitan Area)
22025,22,122.1001221,Louisiana (Nonmetropolitan Area)
22027,22,122.1001221,Louisiana (Nonmetropolitan Area)
22029,22,122.1001221,Louisiana (Nonmetropolitan Area)
22035,22,122.1001221,Louisiana (Nonmetropolitan Area)
22039,22,122.1001221,Louisiana (Nonmetropolitan Area)
22041,22,122.1001221,Louisiana (Nonmetropolitan Area)
22049,22,122.1001221,Louisiana (Nonmetropolitan Area)
22053,22,122.1001221,Louisiana (Nonmetropolitan Area)
22059,22,122.1001221,Louisiana (Nonmetropolitan Area)
22061,22,122.1001221,Louisiana (Nonmetropolitan Area)
22065,22,122.1001221,Louisiana (Nonmetropolitan Area)
22067,22,122.1001221,Louisiana (Nonmetropolitan Area)
22069,22,122.1001221,Louisiana (Nonmetropolitan Area)
22081,22,122.1001221,Louisiana (Nonmetropolitan Area)
22083,22,122.1001221,Louisiana (Nonmetropolitan Area)
22085,22,122.1001221,Louisiana (Nonmetropolitan Area)
22097,22,122.1001221,Louisiana (Nonmetropolitan Area)
22101,22,122.1001221,Louisiana (Nonmetropolitan Area)
22107,22,122.1001221,Louisiana (Nonmetropolitan Area)
22115,22,122.1001221,Louisiana (Nonmetropolitan Area)
22117,22,122.1001221,Louisiana (Nonmetropolitan Area)
22123,22,122.1001221,Louisiana (Nonmetropolitan Area)
22127,22,122.1001221,Louisiana (Nonmetropolitan Area)
18019,18,110.864745,"Louisville/Jefferson County, KY-IN"
18043,18,110.864745,"Louisville/Jefferson County, KY-IN"
18061,18,110.864745,"Louisville/Jefferson County, KY-IN"
18143,18,110.864745,"Louisville/Jefferson County, KY-IN"
18175,18,110.864745,"Louisville/Jefferson County, KY-IN"
21029,21,110.864745,"Louisville/Jefferson County, KY-IN"
21103,21,110.864745,"Louisville/Jefferson County, KY-IN"
21111,21,110.864745,"Louisville/Jefferson County, KY-IN"
21185,21,110.864745,"Louisville/Jefferson County, KY-IN"
21211,21,110.864745,"Louisville/Jefferson County, KY-IN"
21215,21,110.864745,"Louisville/Jefferson County, KY-IN"
21223,21,110.864745,"Louisville/Jefferson County, KY-IN"
48107,48,108.577633,"Lubbock, TX"
48303,48,108.577633,"Lubbock, TX"
48305,48,108.577633,"Lubbock, TX"
51009,51,111.9820829,"Lynchburg, VA"
51011,51,111.9820829,"Lynchburg, VA"
51019,51,111.9820829,"Lynchburg, VA"
51031,51,111.9820829,"Lynchburg, VA"
51515,51,111.9820829,"Lynchburg, VA"
51680,51,111.9820829,"Lynchburg, VA"
13021,13,114.5475372,"Macon-Bibb County, GA"
13079,13,114.5475372,"Macon-Bibb County, GA"
13169,13,114.5475372,"Macon-Bibb County, GA"
13207,13,114.5475372,"Macon-Bibb County, GA"
13289,13,114.5475372,"Macon-Bibb County, GA"
6039,6,106.2699256,"Madera, CA"
55021,55,103.5196687,"Madison, WI"
55025,55,103.5196687,"Madison, WI"
55045,55,103.5196687,"Madison, WI"
55049,55,103.5196687,"Madison, WI"
23000,23,103.8421599,Maine (Nonmetropolitan Area)
23003,23,103.8421599,Maine (Nonmetropolitan Area)
23007,23,103.8421599,Maine (Nonmetropolitan Area)
23009,23,103.8421599,Maine (Nonmetropolitan Area)
23011,23,103.8421599,Maine (Nonmetropolitan Area)
23013,23,103.8421599,Maine (Nonmetropolitan Area)
23015,23,103.8421599,Maine (Nonmetropolitan Area)
23017,23,103.8421599,Maine (Nonmetropolitan Area)
23021,23,103.8421599,Maine (Nonmetropolitan Area)
23025,23,103.8421599,Maine (Nonmetropolitan Area)
23027,23,103.8421599,Maine (Nonmetropolitan Area)
23029,23,103.8421599,Maine (Nonmetropolitan Area)
33011,33,92.67840593,"Manchester-Nashua, NH"
20149,20,110.1321586,"Manhattan, KS"
20161,20,110.1321586,"Manhattan, KS"
27013,27,109.7694841,"Mankato-North Mankato, MN"
27103,27,109.7694841,"Mankato-North Mankato, MN"
39139,39,117.9245283,"Mansfield, OH"
24000,24,111.7318436,Maryland (Nonmetropolitan Area)
24011,24,111.7318436,Maryland (Nonmetropolitan Area)
24019,24,111.7318436,Maryland (Nonmetropolitan Area)
24023,24,111.7318436,Maryland (Nonmetropolitan Area)
24029,24,111.7318436,Maryland (Nonmetropolitan Area)
24041,24,111.7318436,Maryland (Nonmetropolitan Area)
25000,25,92.25092251,Massachusetts (Nonmetropolitan Area)
25007,25,92.25092251,Massachusetts (Nonmetropolitan Area)
25011,25,92.25092251,Massachusetts (Nonmetropolitan Area)
25019,25,92.25092251,Massachusetts (Nonmetropolitan Area)
48215,48,120.9189843,"McAllen-Edinburg-Mission, TX"
41029,41,102.7749229,"Medford, OR"
5035,5,110.864745,"Memphis, TN-MS-AR"
28009,28,110.864745,"Memphis, TN-MS-AR"
28033,28,110.864745,"Memphis, TN-MS-AR"
28093,28,110.864745,"Memphis, TN-MS-AR"
28137,28,110.864745,"Memphis, TN-MS-AR"
28143,28,110.864745,"Memphis, TN-MS-AR"
47047,47,110.864745,"Memphis, TN-MS-AR"
47157,47,110.864745,"Memphis, TN-MS-AR"
47167,47,110.864745,"Memphis, TN-MS-AR"
6047,6,105.2631579,"Merced, CA"
12011,12,90.99181074,"Miami-Fort Lauderdale-West Palm Beach, FL"
12086,12,90.99181074,"Miami-Fort Lauderdale-West Palm Beach, FL"
12099,12,90.99181074,"Miami-Fort Lauderdale-West Palm Beach, FL"
26000,26,115.8748552,Michigan (Nonmetropolitan Area)
26001,26,115.8748552,Michigan (Nonmetropolitan Area)
26003,26,115.8748552,Michigan (Nonmetropolitan Area)
26005,26,115.8748552,Michigan (Nonmetropolitan Area)
26007,26,115.8748552,Michigan (Nonmetropolitan Area)
26009,26,115.8748552,Michigan (Nonmetropolitan Area)
26011,26,115.8748552,Michigan (Nonmetropolitan Area)
26013,26,115.8748552,Michigan (Nonmetropolitan Area)
26019,26,115.8748552,Michigan (Nonmetropolitan Area)
26023,26,115.8748552,Michigan (Nonmetropolitan Area)
26029,26,115.8748552,Michigan (Nonmetropolitan Area)
26031,26,115.8748552,Michigan (Nonmetropolitan Area)
26033,26,115.8748552,Michigan (Nonmetropolitan Area)
26035,26,115.8748552,Michigan (Nonmetropolitan Area)
26039,26,115.8748552,Michigan (Nonmetropolitan Area)
26041,26,115.8748552,Michigan (Nonmetropolitan Area)
26043,26,115.8748552,Michigan (Nonmetropolitan Area)
26047,26,115.8748552,Michigan (Nonmetropolitan Area)
26051,26,115.8748552,Michigan (Nonmetropolitan Area)
26053,26,115.8748552,Michigan (Nonmetropolitan Area)
26055,26,115.8748552,Michigan (Nonmetropolitan Area)
26057,26,115.8748552,Michigan (Nonmetropolitan Area)
26059,26,115.8748552,Michigan (Nonmetropolitan Area)
26061,26,115.8748552,Michigan (Nonmetropolitan Area)
26063,26,115.8748552,Michigan (Nonmetropolitan Area)
26067,26,115.8748552,Michigan (Nonmetropolitan Area)
26069,26,115.8748552,Michigan (Nonmetropolitan Area)
26071,26,115.8748552,Michigan (Nonmetropolitan Area)
26073,26,115.8748552,Michigan (Nonmetropolitan Area)
26079,26,115.8748552,Michigan (Nonmetropolitan Area)
26083,26,115.8748552,Michigan (Nonmetropolitan Area)
26085,26,115.8748552,Michigan (Nonmetropolitan Area)
26089,26,115.8748552,Michigan (Nonmetropolitan Area)
26091,26,115.8748552,Michigan (Nonmetropolitan Area)
26095,26,115.8748552,Michigan (Nonmetropolitan Area)
26097,26,115.8748552,Michigan (Nonmetropolitan Area)
26101,26,115.8748552,Michigan (Nonmetropolitan Area)
26103,26,115.8748552,Michigan (Nonmetropolitan Area)
26105,26,115.8748552,Michigan (Nonmetropolitan Area)
26107,26,115.8748552,Michigan (Nonmetropolitan Area)
26109,26,115.8748552,Michigan (Nonmetropolitan Area)
26113,26,115.8748552,Michigan (Nonmetropolitan Area)
26119,26,115.8748552,Michigan (Nonmetropolitan Area)
26123,26,115.8748552,Michigan (Nonmetropolitan Area)
26127,26,115.8748552,Michigan (Nonmetropolitan Area)
26129,26,115.8748552,Michigan (Nonmetropolitan Area)
26131,26,115.8748552,Michigan (Nonmetropolitan Area)
26133,26,115.8748552,Michigan (Nonmetropolitan Area)
26135,26,115.8748552,Michigan (Nonmetropolitan Area)
26137,26,115.8748552,Michigan (Nonmetropolitan Area)
26141,26,115.8748552,Michigan (Nonmetropolitan Area)
